Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender,Num_Police_Stations_Nearby
4161,Delhi,2023-05-03,21:42,Theft,Dwarka,20.22763519397081,72.22789332576117,9.0,51,1,1,15468,2023-10-04,11:04,Dwarka,Andheri,38,4.930255630806409,468.12166081151827,1.2,2.5,Completed,15.643842614841372,10,5.131897313518822,92,11,Cloudy,7,7.754244401294313,2,3,1,2,Night,Other,3
4162,Mumbai,2023-11-01,20:25,Burglary,Colaba,21.058595346084488,73.25091724045674,8.0,54,1,0,90661,2024-05-17,00:36,Karol Bagh,Lajpat Nagar,46,16.645769626047034,271.49185039317047,1.5,2.9,Completed,,0,9.053333693603905,45,45,Cloudy,3,8.848458363313162,0,3,0,7,Night,Other,2
4163,Delhi,2023-02-15,05:18,Assault,Andheri,24.545945023718474,73.71652666922981,3.0,37,1,0,89613,2023-05-10,21:22,Andheri,Bandra,45,12.506483355274137,639.6864816547105,1.2,3.1,Cancelled,28.596843049178478,10,9.359618972554667,53,13,Foggy,5,8.50801249284862,0,8,0,4,Afternoon,Female,4
4164,Mumbai,2023-02-05,20:02,Harassment,Juhu,28.340502997772344,72.67755954773325,5.0,11,1,1,37217,2023-12-07,08:59,Andheri,Karol Bagh,66,17.02947975140166,713.7172404522496,2.0,2.7,Completed,23.518566092323468,20,8.30149082418308,87,38,Rainy,7,30.65418488710359,3,1,1,6,Night,Other,3
4165,Mumbai,2024-05-06,19:59,Assault,Bandra,21.592065651996556,72.39414257604388,5.0,7,1,1,50464,2024-05-16,04:55,Bandra,Connaught Place,21,25.897227142351824,801.9544234413422,1.5,1.4,Completed,32.99972625376341,10,4.366156522708395,97,28,Foggy,8,56.215236401708225,4,7,0,0,Afternoon,Other,4
4166,Delhi,2023-02-16,13:44,Assault,Lajpat Nagar,29.28678211821456,76.53364628101079,5.0,35,1,1,53307,2023-02-09,20:23,Colaba,Bandra,16,29.236924062915712,109.15934395563593,1.0,4.6,Completed,25.599107544512812,30,4.418429067194486,21,21,Sunny,9,35.56817213070528,1,3,1,5,Afternoon,Male,1
4167,Mumbai,2024-04-13,20:18,Assault,Dadar,29.503986998285036,72.98565939541355,3.0,11,1,0,78275,2023-02-01,04:55,Andheri,Dadar,72,23.087700175304086,367.7038014671999,2.0,3.7,Completed,37.12577841227289,30,9.681067086644894,67,35,Cloudy,6,24.506668082465442,2,4,0,6,Afternoon,Female,2
4168,Mumbai,2023-08-26,19:24,Fraud,Bandra,29.547950653297256,77.48353319439782,5.0,49,0,1,63975,2024-02-26,15:21,Colaba,Connaught Place,45,23.47203282617114,1221.25671425743,1.2,2.9,Cancelled,34.97558287012447,5,3.699161165706034,89,19,Foggy,6,18.11913092126509,3,8,0,9,Evening,Female,3
4169,Delhi,2023-07-03,12:34,Burglary,Saket,28.213190081439564,74.20799796868857,5.0,43,1,1,89381,2024-05-27,00:23,Connaught Place,Dadar,18,16.810210512702987,1225.3767491261867,1.5,3.3,Completed,36.154848916549696,5,4.406050580371976,92,32,Rainy,1,33.29660666148769,4,0,1,6,Night,Male,4
4170,Mumbai,2024-11-03,07:46,Burglary,Lajpat Nagar,23.002075448774924,76.02363485832808,4.0,47,1,1,80596,2024-12-20,12:57,Colaba,Lajpat Nagar,8,4.727198428031734,528.5097900438029,1.0,1.9,Completed,,0,3.2630791820212313,43,48,Sunny,6,29.28321903896014,3,0,1,5,Evening,Female,3
4171,Mumbai,2023-11-14,08:59,Burglary,Lajpat Nagar,19.799523021028854,73.3524126886128,4.0,51,1,1,66192,2023-05-27,17:32,Bandra,Colaba,102,20.67766729700838,718.7028240839954,1.5,3.1,Cancelled,39.19778452084079,30,5.380371859407356,33,19,Sunny,5,10.139871040301536,0,1,0,7,Morning,Other,4
4172,Delhi,2024-06-21,19:27,Fraud,Bandra,25.257006049431443,73.4419366109512,2.0,40,1,1,67554,2023-06-16,20:03,Lajpat Nagar,Dwarka,86,6.137836409909219,316.00674520794075,2.0,4.0,Cancelled,37.28433331761988,5,6.2990883486491756,96,21,Rainy,9,5.34637495990022,2,5,1,3,Morning,Male,2
4173,Mumbai,2024-03-06,00:17,Harassment,Dwarka,25.14549588330957,75.44825521720546,9.0,48,1,0,20662,2023-09-22,16:57,Dadar,Connaught Place,81,8.878509584204451,1242.1028411117077,2.0,3.1,Completed,12.30743037802839,0,6.798923957847456,94,28,Sunny,4,37.72689411119043,3,1,0,5,Afternoon,Male,4
4174,Delhi,2024-01-06,14:32,Assault,Juhu,28.34973343820555,75.36385755087592,7.0,21,0,1,84221,2023-07-15,08:41,Lajpat Nagar,Andheri,78,21.812310365965363,1437.1913963858872,1.5,2.9,Cancelled,31.81211730166511,5,2.0056245394690873,49,17,Rainy,4,52.21126948890329,0,7,1,5,Evening,Male,2
4175,Mumbai,2023-02-11,09:09,Harassment,Dadar,29.955901560407156,76.61237536807249,1.0,47,1,1,27401,2024-08-22,16:59,Dwarka,Lajpat Nagar,18,20.395792635306716,472.46164737193317,1.5,2.8,Completed,10.6926301193616,10,3.7925776913106928,53,46,Rainy,2,38.4860768353296,1,7,1,1,Morning,Other,1
4176,Delhi,2024-08-20,02:28,Fraud,Connaught Place,24.589730372161625,76.5468798341656,5.0,3,1,1,13490,2023-07-15,05:44,Lajpat Nagar,Dwarka,13,10.801126364513868,1183.8099943752322,1.2,4.0,Completed,36.03156638721816,20,9.961696210888952,42,25,Sunny,7,22.949478443649344,0,3,1,4,Morning,Male,1
4177,Delhi,2023-03-17,00:09,Burglary,Connaught Place,22.797244341437626,76.02412658798197,2.0,30,1,1,78350,2023-01-19,00:28,Andheri,Andheri,47,23.617238607259992,560.964247533678,2.0,4.0,Completed,12.137020897405712,5,1.1799757028589501,84,29,Cloudy,6,13.427040200526454,3,2,0,5,Afternoon,Other,1
4178,Delhi,2024-02-07,17:21,Assault,Saket,21.044918827118938,74.69478339536094,10.0,24,1,1,52949,2024-02-02,05:30,Saket,Colaba,24,28.300841964383142,53.81918628296421,1.0,4.0,Completed,44.41252482839247,10,4.036098839159694,98,23,Rainy,7,45.64779463641355,3,4,1,4,Night,Other,3
4179,Mumbai,2023-09-01,03:24,Theft,Dwarka,19.052798072991077,77.34384231768371,6.0,38,1,1,86094,2023-04-15,02:09,Dadar,Connaught Place,5,17.267269392043204,919.6052035569883,1.5,2.0,Cancelled,31.492737327808815,20,2.5122243623155724,65,7,Cloudy,9,43.618584078524044,1,5,1,6,Night,Male,2
4180,Delhi,2023-04-28,04:10,Theft,Dwarka,24.60025061737767,75.73547094132779,7.0,3,1,1,89189,2023-07-10,12:12,Dwarka,Dadar,112,20.975226452478516,645.078047443423,1.0,3.5,Completed,16.369933370338476,5,3.1758725962139525,81,28,Rainy,2,51.57992051902464,3,8,1,7,Night,Female,4
4181,Delhi,2024-02-07,11:37,Harassment,Dwarka,25.110705333728554,77.94119094277414,2.0,37,1,1,36232,2023-11-06,06:19,Saket,Saket,97,9.609828365167512,1149.7307884179818,1.5,4.1,Completed,26.389782834768106,30,4.938716309861372,73,25,Foggy,8,59.05770191768375,4,9,0,6,Morning,Male,0
4182,Delhi,2023-06-05,07:52,Burglary,Andheri,28.074323277991372,76.91621890760615,6.0,33,0,1,62216,2023-06-17,01:44,Connaught Place,Karol Bagh,85,29.182597249995435,1135.7079161997324,2.0,3.2,Completed,38.93369415017983,20,9.872465287898178,35,5,Cloudy,8,11.16624622423648,1,6,0,1,Afternoon,Male,1
4183,Delhi,2023-02-24,20:26,Theft,Andheri,24.550346646820806,72.26585886742996,3.0,22,1,1,51594,2024-10-19,21:11,Andheri,Andheri,117,9.66373753000209,1421.7453039776249,1.5,4.1,Completed,16.29992871368938,10,8.21768057984102,79,35,Sunny,9,19.55229653951556,2,2,1,7,Afternoon,Female,3
4184,Delhi,2023-05-09,08:34,Harassment,Lajpat Nagar,29.081151835326622,73.9235634424819,9.0,31,1,0,28617,2024-03-09,21:39,Dadar,Colaba,76,26.84745267896691,684.837562918555,1.2,4.4,Completed,28.787141465487263,30,2.7866505629205998,84,11,Foggy,6,23.907521481067413,0,8,1,5,Night,Female,1
4185,Mumbai,2024-04-03,17:08,Fraud,Andheri,25.90891824228579,75.4312542988257,4.0,46,1,0,35552,2024-10-16,06:31,Saket,Andheri,21,27.98033513036414,749.642260148526,1.0,1.7,Completed,10.12532686515658,10,1.805719448535599,77,36,Cloudy,2,34.57378041254978,2,5,1,4,Morning,Other,1
4186,Mumbai,2024-12-18,00:32,Harassment,Bandra,28.243698620431914,76.32881722722892,3.0,12,1,1,36640,2023-11-28,16:59,Juhu,Connaught Place,89,22.14960064891021,630.5876957008309,1.5,2.2,Completed,37.594918710625336,5,6.258878630815542,41,47,Rainy,5,7.927692386947713,1,1,0,9,Night,Female,3
4187,Mumbai,2024-08-24,18:50,Harassment,Andheri,20.63131908288522,75.30201898657165,,45,1,1,27697,2024-06-22,03:46,Karol Bagh,Dadar,93,24.724447976180898,480.56137168294373,2.0,3.4,Completed,16.811266040331613,10,8.825097588452163,72,40,Sunny,2,20.166753672129296,4,1,0,5,Morning,Female,2
4188,Mumbai,2024-07-17,07:17,Harassment,Colaba,28.40869743332546,76.71678253477309,2.0,14,1,0,22541,2024-10-07,07:09,Karol Bagh,Connaught Place,24,14.81999061812449,974.8712116194595,1.5,2.2,Completed,23.55123670843468,0,2.4024955286491383,21,7,Cloudy,4,48.678091055996255,1,4,0,7,Morning,Female,3
4189,Mumbai,2024-04-09,17:25,Assault,Juhu,26.42658239888233,73.69593391654406,9.0,57,1,1,27354,2023-08-15,13:30,Andheri,Juhu,63,27.74731010460151,1250.6533062957012,1.0,4.8,Completed,28.558529520076053,10,2.354155956446028,68,5,Sunny,5,7.660161928787375,4,1,0,5,Night,Male,1
4190,Mumbai,2023-04-22,17:44,Harassment,Andheri,20.872563356821637,73.10347230739696,8.0,12,1,1,47474,2023-02-04,05:28,Karol Bagh,Karol Bagh,93,22.794094861095928,278.82547809012806,2.0,1.8,Completed,15.070154078635102,10,6.998971239613232,32,16,Sunny,8,49.983190997281355,3,0,1,6,Morning,Other,3
4191,Mumbai,2024-07-04,16:14,Harassment,Saket,21.08739913960612,72.32350010273862,5.0,55,1,1,59057,2024-05-22,07:15,Lajpat Nagar,Connaught Place,89,11.148831762961892,1473.6670252520266,1.5,2.4,Completed,42.43347963894503,30,3.32340111415091,54,14,Sunny,9,15.155263481734776,1,7,1,5,Night,Female,4
4192,Delhi,2024-03-26,19:02,Assault,Lajpat Nagar,29.191506809486434,75.43988246742913,9.0,27,1,1,52439,2023-08-22,04:56,Dadar,Juhu,17,2.978464694352332,1041.5206772706356,1.2,5.0,Completed,26.408214856945307,10,0.8941329600732817,40,11,Sunny,5,21.77922309397297,2,5,1,6,Evening,Other,1
4193,Mumbai,2023-12-16,13:08,Assault,Lajpat Nagar,19.3543689649541,76.13159712405297,2.0,13,1,1,19362,2024-04-21,13:08,Dwarka,Karol Bagh,81,17.14193033799267,1181.1609735349123,1.2,1.8,Completed,18.112424687228824,20,3.373454890329091,60,29,Foggy,6,44.49415670301578,0,1,0,8,Morning,Other,4
4194,Delhi,2024-08-14,08:25,Fraud,Colaba,24.087884376252767,73.95689830271617,6.0,24,1,1,23171,2023-12-27,14:28,Lajpat Nagar,Connaught Place,51,25.538209092751508,1498.3391495502208,1.2,2.8,Completed,35.729996982211944,10,2.5014104900902225,91,31,Foggy,1,47.053270457360206,1,9,0,9,Evening,Other,4
4195,Delhi,2024-06-20,15:09,Burglary,Connaught Place,22.448228189275117,75.68150510913526,7.0,38,1,1,78721,2024-01-27,23:27,Andheri,Saket,54,26.09870732842444,780.8456700394203,2.0,2.3,Completed,41.29746995635962,5,3.6125955258471167,48,31,Cloudy,1,16.594877630696807,0,8,0,8,Morning,Male,0
4196,Mumbai,2023-10-13,16:28,Theft,Saket,26.31585183998271,72.31294338511998,6.0,59,0,1,82800,2024-09-11,14:18,Connaught Place,Bandra,98,25.383324313539056,153.37232201329869,1.5,4.2,Completed,41.94348202291518,0,8.237508380566386,92,10,Foggy,1,27.295616093147867,1,8,0,9,Afternoon,Male,0
4197,Delhi,2024-04-19,19:36,Theft,Karol Bagh,28.23592326325891,72.59576007778082,3.0,53,1,1,35975,2024-09-18,13:56,Connaught Place,Saket,81,8.01290159179132,1195.9230040614389,2.0,2.2,Completed,25.089687888859913,0,6.8964952047452535,72,24,Rainy,2,18.303900649150428,1,7,0,6,Afternoon,Other,1
4198,Delhi,2024-06-21,02:27,Harassment,Andheri,22.964159337122265,76.210528633551,10.0,47,1,1,71945,2024-02-02,19:21,Juhu,Andheri,44,13.932157428797135,1312.6107400365465,1.2,1.6,Cancelled,22.58114458376776,10,3.15752676150315,23,26,Sunny,8,33.23115200220961,1,6,0,1,Afternoon,Male,3
4199,Delhi,2023-08-06,00:39,Fraud,Lajpat Nagar,23.695922960551208,74.2084182313038,10.0,54,1,0,63596,2024-11-20,16:50,Lajpat Nagar,Dwarka,11,19.18712394508123,285.4758676542439,2.0,4.7,Cancelled,42.524009615951044,0,4.382197233327953,86,30,Sunny,5,40.88208975552076,3,0,1,6,Night,Other,1
4200,Delhi,2023-09-09,02:05,Harassment,Colaba,29.801095629515558,76.02800418661803,10.0,55,1,1,91065,2024-04-12,16:55,Colaba,Karol Bagh,59,20.69158177790493,84.99926167168232,1.5,2.3,Completed,11.8493356040398,30,2.53220014503144,23,49,Cloudy,3,19.854135240118477,2,8,1,6,Night,Female,4
4201,Mumbai,2024-05-20,09:04,Theft,Saket,27.62308160647123,76.99032672167951,9.0,48,1,0,49218,2024-08-28,03:37,Colaba,Andheri,55,11.368335805533194,246.94433154368966,1.2,4.0,Completed,36.268903735210046,0,5.759427613646658,56,45,Foggy,5,30.418115716822296,3,2,0,9,Evening,Female,1
4202,Mumbai,2024-07-01,06:53,Assault,Lajpat Nagar,28.869245440249706,77.1157346248567,8.0,9,0,1,26582,2024-04-23,20:54,Dadar,Connaught Place,110,21.39398506501291,519.7513004452258,2.0,2.2,Completed,,5,2.6493978060629546,98,36,Rainy,8,34.46876543647306,2,2,0,2,Evening,Female,2
4203,Mumbai,2023-03-26,03:37,Burglary,Karol Bagh,23.826384427167927,73.0330058727867,8.0,8,1,0,11147,2023-07-09,09:48,Dadar,Dwarka,80,18.54511620909316,1390.2075042089252,1.0,1.7,Completed,,10,9.30896534677017,35,27,Foggy,7,28.043552825096587,0,1,0,2,Morning,Male,3
4204,Mumbai,2024-07-26,23:15,Fraud,Juhu,21.57483824382527,74.91771343410808,8.0,37,1,1,64428,2024-08-02,12:34,Saket,Saket,6,17.869716091772244,53.57743104506733,1.2,4.2,Completed,43.37922880364119,0,3.0630176922071004,74,5,Sunny,2,33.26550197157009,3,5,0,3,Morning,Other,3
4205,Mumbai,2023-06-08,11:42,Assault,Dadar,23.530498119250968,76.40356034179491,9.0,15,0,1,80242,2023-07-07,14:40,Bandra,Dadar,18,20.56469506458776,1215.5069488039678,1.0,1.2,Completed,30.340184406584786,5,7.264209435643466,95,40,Rainy,9,12.919930827227653,0,8,1,4,Night,Male,3
4206,Mumbai,2023-04-22,19:40,Burglary,Juhu,26.87701109614665,76.64388357760146,1.0,7,1,1,14035,2023-08-13,22:29,Saket,Juhu,110,18.8943020082529,1289.5393675066032,1.2,2.3,Cancelled,28.320426294049312,0,4.242574603213706,47,25,Foggy,4,7.226951792820211,1,7,0,2,Afternoon,Other,4
4207,Mumbai,2024-06-05,05:52,Fraud,Colaba,20.20373445319577,76.70805588437327,8.0,24,1,1,59008,2024-11-14,09:37,Karol Bagh,Bandra,21,6.672489770442533,1226.0258727768235,1.5,4.1,Completed,12.16302655073715,5,8.98896196429878,79,18,Foggy,6,8.474175082317842,3,2,0,2,Evening,Other,4
4208,Mumbai,2024-02-01,06:45,Fraud,Dadar,21.9751601617816,73.3690040062835,2.0,49,0,1,36858,2024-10-13,21:09,Juhu,Connaught Place,81,26.48365716622784,169.210815683362,2.0,3.0,Completed,19.706919148492794,10,3.4966611726793895,23,23,Cloudy,2,58.50529112587712,3,3,1,9,Afternoon,Male,2
4209,Mumbai,2024-12-01,13:06,Theft,Dwarka,19.512994905077495,73.15520890634264,4.0,16,0,1,85453,2024-12-11,18:18,Colaba,Bandra,5,8.73595309723047,1034.8254983408447,1.0,3.8,Cancelled,10.106788602316465,5,0.6512166741949019,58,29,Cloudy,5,9.066353309239972,1,7,0,1,Evening,Female,4
4210,Mumbai,2024-04-15,07:13,Assault,Connaught Place,23.755825121719447,75.54007480964218,1.0,24,1,1,35893,2024-11-24,08:38,Bandra,Dwarka,115,22.84568587450704,1433.1602540738622,1.0,1.3,Completed,40.62520071653729,0,1.5080251875256818,88,13,Rainy,6,26.23142391782979,4,2,0,7,Morning,Male,1
4211,Delhi,2024-04-18,15:46,Fraud,Andheri,28.101903095775747,76.44651478642932,6.0,43,1,1,79504,2024-07-20,19:12,Saket,Connaught Place,5,6.940786842836735,224.52601435720442,2.0,4.0,Completed,32.569913716305315,5,1.144733982109539,48,45,Rainy,2,48.540148516852504,0,3,0,8,Morning,Male,0
4212,Mumbai,2023-07-10,13:57,Fraud,Colaba,19.27130057127812,73.91483709320516,10.0,7,1,1,86817,2024-10-21,02:12,Lajpat Nagar,Karol Bagh,115,20.50705956011436,95.93860741283252,1.5,1.7,Completed,14.130968284140415,10,3.4450624937488987,36,33,Rainy,1,51.78403166877556,2,8,1,3,Morning,Male,0
4213,Delhi,2023-09-07,00:21,Burglary,Lajpat Nagar,26.428558794878825,72.62823094117454,1.0,43,1,0,47822,2024-08-24,13:31,Connaught Place,Andheri,30,27.079145246376378,1316.8055959532978,1.0,4.2,Completed,22.721544114771078,5,6.88788696775626,50,6,Sunny,3,19.765930380596373,2,8,0,1,Evening,Female,2
4214,Delhi,2023-09-09,05:15,Theft,Juhu,29.257454619651135,76.30047829746047,5.0,28,0,1,56253,2023-06-12,11:40,Bandra,Juhu,115,2.2718944303774737,985.1480191846516,2.0,3.3,Completed,38.399536941860354,30,5.403230912836777,31,35,Cloudy,2,40.19972441319273,2,8,0,9,Evening,Male,3
4215,Delhi,2023-10-21,01:58,Harassment,Lajpat Nagar,21.606206476623004,73.79818698828002,9.0,2,0,1,37004,2023-05-28,15:10,Karol Bagh,Juhu,50,29.4309746631281,987.3314253237997,1.0,4.0,Completed,14.910611938318008,0,2.865639080712587,30,35,Foggy,6,44.817778890471175,3,9,0,6,Night,Female,2
4216,Delhi,2024-11-25,08:20,Theft,Andheri,26.62998324800413,72.99817634587033,,34,0,1,99207,2024-05-28,23:48,Bandra,Karol Bagh,17,2.8309242664773326,1448.4255719445725,1.5,1.9,Completed,18.059285650190994,5,9.988265740479767,65,18,Rainy,3,55.374586189990985,2,6,1,2,Night,Female,2
4217,Mumbai,2024-06-27,17:32,Harassment,Saket,29.726120912102203,72.88634117038279,9.0,38,1,1,47631,2024-11-02,12:26,Juhu,Dadar,38,2.3182933850503193,1166.1600962043385,1.0,2.6,Completed,28.949228309245985,30,1.1241487137405883,58,27,Sunny,2,53.90179440007648,2,1,0,9,Afternoon,Female,2
4218,Delhi,2024-04-07,03:25,Assault,Andheri,29.585058661677095,73.8894572851603,4.0,3,1,1,24431,2023-05-01,16:16,Lajpat Nagar,Juhu,66,26.01168275344435,626.2950841706406,1.0,4.2,Completed,15.07313261989076,30,6.420504055569051,49,35,Rainy,7,28.93143952422405,1,4,0,3,Night,Female,0
4219,Mumbai,2023-08-16,10:49,Assault,Dadar,21.584221123320575,75.55606839548247,3.0,1,1,1,16174,2024-04-15,22:52,Bandra,Saket,108,21.84371208691394,681.9696200854962,1.5,4.6,Cancelled,23.394721864580838,20,8.115514594476853,51,42,Cloudy,1,34.77384303349577,0,9,1,6,Morning,Female,2
4220,Mumbai,2023-05-14,22:01,Fraud,Dwarka,20.103641585332756,74.1504134321629,8.0,31,0,0,94064,2024-03-20,19:56,Saket,Bandra,77,4.962698421994542,259.80482096492096,1.0,1.9,Completed,,5,9.60113963221451,91,20,Sunny,9,49.05054082155159,3,6,0,2,Afternoon,Female,3
4221,Delhi,2023-02-15,05:23,Assault,Dwarka,20.631107916855076,72.12397110956059,6.0,56,0,1,36069,2023-09-24,00:58,Karol Bagh,Andheri,55,28.247617384686308,490.87230700310784,2.0,4.2,Completed,29.0347965334605,20,3.867024718490043,93,12,Sunny,1,37.93069858341651,1,3,0,7,Afternoon,Male,4
4222,Mumbai,2023-10-11,08:48,Fraud,Bandra,26.72239235330356,72.58145060806686,7.0,23,1,0,85496,2024-11-27,21:21,Karol Bagh,Colaba,87,20.814102752559624,695.8353874484034,1.5,1.4,Completed,34.553472343663586,30,5.916718523224542,30,16,Rainy,5,24.582779105650474,1,8,1,7,Morning,Female,4
4223,Delhi,2024-04-19,09:31,Theft,Colaba,26.98334762998603,73.74301948319172,,20,1,1,36859,2024-06-08,07:25,Saket,Dadar,91,5.109219219066588,428.57386882845697,1.0,2.7,Completed,33.214836688796154,10,2.890903081541,46,5,Cloudy,7,57.27119335990413,3,7,1,2,Morning,Female,0
4224,Delhi,2023-05-01,04:16,Assault,Saket,26.41660217791019,75.95822689288255,5.0,16,1,1,50496,2024-06-01,20:27,Colaba,Juhu,45,26.095500685884787,1378.0156298091258,1.5,4.8,Completed,,5,0.8196234307466392,25,44,Rainy,5,59.8751042716331,1,7,1,5,Afternoon,Male,3
4225,Mumbai,2023-08-10,03:39,Theft,Andheri,22.69686226516462,72.5910904408112,2.0,46,0,1,98400,2023-08-26,14:41,Karol Bagh,Colaba,59,15.465335863274408,67.11387674674558,1.2,4.8,Completed,39.61396854192576,20,5.418119537035885,74,18,Cloudy,3,56.317041519843755,4,9,1,7,Morning,Other,4
4226,Mumbai,2023-07-02,03:27,Theft,Karol Bagh,20.867546337339345,75.36394112100409,3.0,32,1,1,81964,2024-05-18,16:13,Andheri,Karol Bagh,32,9.787743321872775,901.1820300365333,2.0,2.2,Completed,14.271755429789708,0,6.111288048677071,25,32,Cloudy,2,24.013529918032162,3,8,0,8,Night,Female,0
4227,Delhi,2023-06-21,10:41,Assault,Dwarka,25.388372011474786,72.71931522494403,3.0,17,1,0,84496,2023-08-17,05:02,Lajpat Nagar,Lajpat Nagar,98,25.10114940651498,1168.8317871025665,1.0,1.8,Completed,42.2558297308869,10,3.1149172111475725,49,5,Cloudy,2,18.328071914872936,0,8,1,4,Morning,Other,2
4228,Mumbai,2023-02-16,01:55,Theft,Dadar,24.32048490333653,73.2696919640963,4.0,18,1,1,57798,2023-06-08,06:04,Saket,Saket,65,22.67650070334456,1111.5580448910378,2.0,1.6,Completed,17.56251573901422,20,2.7071425248065073,37,26,Sunny,9,32.12189941974956,3,1,1,8,Evening,Female,4
4229,Mumbai,2023-07-24,06:44,Assault,Lajpat Nagar,27.017175618345338,73.03313116533458,10.0,57,0,1,57642,2023-04-24,12:07,Colaba,Colaba,11,19.44522646003376,983.4127907370939,1.0,2.9,Completed,43.416050026885145,5,3.168967606114737,58,49,Cloudy,6,48.16415237984302,1,4,0,5,Afternoon,Male,4
4230,Mumbai,2024-05-11,09:17,Assault,Connaught Place,23.854960865541834,72.40337181342487,,4,0,1,54683,2024-07-19,22:45,Lajpat Nagar,Colaba,82,27.15836825971737,644.9864671662843,1.2,1.4,Cancelled,37.92872121013373,0,5.481142986868901,97,32,Sunny,4,19.857595290375748,1,0,0,7,Morning,Male,4
4231,Delhi,2024-07-03,00:50,Assault,Bandra,22.725036641551153,76.02797890431954,10.0,35,1,1,18451,2023-03-24,06:55,Lajpat Nagar,Connaught Place,6,26.115834681908733,1381.7919874227389,1.2,2.4,Completed,15.98441346842833,10,6.964514425512102,82,17,Rainy,7,27.363046874170607,0,4,1,4,Afternoon,Other,2
4232,Delhi,2024-08-20,18:26,Harassment,Connaught Place,22.228264350949157,74.7804212843162,6.0,40,0,1,98566,2023-04-14,03:30,Saket,Connaught Place,80,8.350166436456936,526.9721900571785,2.0,1.1,Cancelled,15.614094170207833,30,7.346251569696249,34,12,Sunny,2,13.328711149578016,0,7,0,3,Afternoon,Female,0
4233,Mumbai,2023-07-10,12:54,Theft,Dwarka,21.32617352054721,76.98632064538403,3.0,36,1,1,72643,2024-05-24,14:38,Bandra,Juhu,111,26.603212322679493,1137.694483111701,2.0,2.0,Cancelled,12.958530369433426,20,3.1323401776756556,69,11,Cloudy,4,43.58770009088594,4,6,1,5,Evening,Male,4
4234,Mumbai,2024-08-28,02:30,Burglary,Lajpat Nagar,21.923210138053275,72.5933450398939,7.0,23,0,1,62095,2023-12-09,00:21,Karol Bagh,Andheri,117,12.473115508063762,1393.6439091077216,1.5,4.6,Completed,,10,8.634494699130695,72,7,Foggy,1,45.55734167895215,3,7,0,6,Afternoon,Male,2
4235,Mumbai,2023-06-20,23:30,Assault,Karol Bagh,20.043134827285115,72.86839760002843,4.0,15,0,1,58394,2023-08-08,07:19,Connaught Place,Colaba,6,14.089681402435097,236.15625323332122,1.0,2.8,Completed,33.06873645747657,30,5.110029277482561,55,31,Cloudy,4,32.2573634167227,2,7,0,3,Night,Male,2
4236,Mumbai,2023-01-08,23:04,Theft,Juhu,22.815427120217784,73.8387463881027,10.0,13,1,1,96425,2024-04-02,01:58,Karol Bagh,Colaba,32,29.225306839599934,1423.2675196276953,1.0,1.3,Cancelled,28.210586077432403,5,5.707267730085756,28,23,Sunny,7,45.555888659386355,1,4,1,1,Afternoon,Other,0
4237,Mumbai,2023-01-05,16:08,Fraud,Lajpat Nagar,19.40226793599254,76.59519592163285,8.0,14,1,1,15275,2024-02-12,06:35,Juhu,Dadar,58,23.27648119928295,1175.2474168081364,2.0,3.6,Completed,31.467277646432013,5,2.6690461975512227,80,25,Foggy,9,40.44272925583343,2,5,0,0,Morning,Male,0
4238,Delhi,2023-06-28,22:16,Assault,Colaba,21.050552318829595,73.8345529389342,7.0,14,0,0,32855,2023-12-13,21:34,Colaba,Andheri,96,11.001606722150713,944.0579114097374,1.5,4.8,Completed,11.08992114428251,30,4.140130595177927,43,48,Sunny,5,56.118556740083804,1,1,1,3,Morning,Other,0
4239,Mumbai,2024-04-06,19:34,Assault,Saket,27.21447489081372,74.45051224499215,7.0,37,0,1,94313,2023-03-26,07:12,Dadar,Dwarka,80,20.141924910663043,591.4281231561953,1.2,2.9,Completed,12.79899835050165,10,0.9905404061012149,80,5,Foggy,6,37.26155676553148,0,3,1,3,Morning,Male,0
4240,Delhi,2023-04-24,18:48,Burglary,Colaba,22.580158875442848,73.80962139778299,9.0,5,1,0,32624,2024-01-11,06:06,Dadar,Saket,98,17.101081415423128,1361.184866510652,1.0,3.5,Completed,34.21909161554372,20,5.984057304112109,94,34,Foggy,7,24.627527439913575,2,2,0,6,Morning,Male,2
4241,Mumbai,2024-09-01,17:40,Harassment,Karol Bagh,26.350607186750782,72.48134575080618,8.0,59,1,1,28614,2023-01-26,20:20,Karol Bagh,Andheri,62,5.264890637276267,113.86225751017429,1.2,4.7,Completed,39.67679201837251,5,7.614279066673181,67,24,Sunny,9,45.13076263414565,1,9,1,3,Night,Female,1
